id,Listening_Time_minutes
750000,55.94182883983819
750001,19.260695194800007
750002,50.967059961113165
750003,81.492334847466
750004,49.882371867478376
750005,26.101819344722625
750006,86.18235062962862
750007,40.70449243617409
750008,68.85695009405723
750009,72.31103795098518
750010,11.483927555281392
750011,26.16119535830197
750012,34.09754239880948
750013,47.43251322189068
750014,48.104040470042335
750015,60.54163159299897
750016,47.83664387167233
750017,34.32614532286503
750018,62.35645333881281
750019,42.030716110357304
750020,37.766324336189875
750021,60.00823988194004
750022,76.14781851723248
750023,32.003290584535435
750024,55.54661864647333
750025,46.605756101943896
750026,7.306507770048208
750027,25.802601571649227
750028,39.708347429307054
750029,42.20704762082756
750030,37.401013847651335
750031,34.86647016504958
750032,12.353701201919327
750033,60.587677121796176
750034,24.24254841818803
750035,22.133463359571103
750036,14.359277578252744
750037,38.993966267672285
750038,24.055051213407904
750039,25.453752386218948
750040,12.759765702705552
750041,85.72301497479255
750042,70.1434475370858
750043,68.47439598130292
750044,52.101864998104695
750045,22.29036486727741
750046,11.4274672506299
750047,52.645402453086106
750048,15.193549136835369
750049,4.605915990251961
750050,85.47487539951223
750051,25.354686436050297
750052,44.33161500076801
750053,81.89373144174759
750054,15.013883257647361
750055,14.827637891182832
750056,70.93937784647511
750057,56.27677878354876
750058,18.272078227622906
750059,43.08574867513042
750060,48.44925859081346
750061,36.01053604344884
750062,69.60018810337574
750063,80.22288878937024
750064,46.65032692556818
750065,17.039339837001034
750066,64.42788831776546
750067,44.71506489606643
750068,57.28114001457119
750069,44.52332783658607
750070,35.4614765281311
750071,43.69545799525003
750072,47.68381877024734
750073,25.23805984214037
750074,39.441213614051286
750075,86.71813715718477
750076,13.135311963599376
750077,14.504255372434319
750078,82.79899123033512
750079,78.5248087990965
750080,46.89026223776523
750081,88.5813970368936
750082,15.258613448628012
750083,76.32798651961691
750084,76.43403090746854
750085,63.927483114151386
750086,56.61897856684367
750087,88.42864403252933
750088,12.893342595940924
750089,47.051906094766416
750090,63.71255657651395
750091,83.17864935270842
750092,34.99077864281188
750093,33.687655809097386
750094,53.2465117362629
750095,30.46985694369168
750096,4.828513845203038
750097,25.671613421930374
750098,35.281114374224096
750099,13.766960886279604
750100,48.10488837328924
750101,48.711526802933456
750102,49.25741438387736
750103,44.84964082493427
750104,34.509516882592656
750105,32.7878164343141
750106,30.292438627458182
750107,85.21549801646457
750108,62.92077070957298
750109,38.09881457597777
750110,49.38781897182094
750111,22.74993001222572
750112,5.773149064666216
750113,75.42601344719246
750114,54.93823377033488
750115,83.86294388856595
750116,86.30772000431428
750117,67.46185162612043
750118,48.76263603536029
750119,25.49309804581792
750120,3.851501183918611
750121,57.174981605142165
750122,75.56516478976366
750123,61.93209886419314
750124,35.57544439449582
750125,24.386627392170276
750126,66.62381538724364
750127,4.49443404935084
750128,5.186845347756674
750129,19.570483179761418
750130,43.60632027253038
750131,31.46071830259411
750132,-1.2377338948599306
750133,46.90332841728064
750134,75.02147411350411
750135,31.832649319433045
750136,43.24723280785442
750137,12.02805105173823
750138,85.87227068540525
750139,60.212039173280935
750140,51.76367416795205
750141,47.98786233775298
750142,52.216212589168386
750143,29.766917132437364
750144,58.65496425357165
750145,54.236466613783534
750146,77.62483517235486
750147,67.54277630491241
750148,48.70545178915897
750149,7.163208498339175
750150,26.37458474592285
750151,48.85076260261117
750152,52.852473210766746
750153,46.75212669882847
750154,57.6047244838957
750155,14.48437021085886
750156,4.171089480273029
750157,66.47869611693227
750158,19.95763409485561
750159,34.241565199751044
750160,57.62603289519821
750161,43.789150963577725
750162,58.290548872761526
750163,16.527134359175232
750164,79.99123922557179
750165,84.69106772773895
750166,74.02331723097195
750167,84.84935470980068
750168,54.16114368139884
750169,45.40884659330177
750170,53.931831399467086
750171,40.78588662373521
750172,-2.1660941198102126
750173,35.88222522960056
750174,37.581883950881206
750175,58.751713020534936
750176,92.01594829567149
750177,80.56216610064645
750178,44.51131361845582
750179,1.6322319856481027
750180,83.68425418422089
750181,44.29616437175055
750182,86.5303754112899
750183,35.4950782833755
750184,84.21732971768283
750185,29.366861921391994
750186,82.18626346705544
750187,44.07673909095074
750188,9.691533745012366
750189,23.6504617955383
750190,55.35119309699389
750191,29.819804651653985
750192,34.76107068212773
750193,27.839677225919168
750194,43.81570034117183
750195,47.88713483989877
750196,28.332804099982816
750197,10.232149830962994
750198,21.188481218874852
750199,38.66712112373031
750200,45.787132659749375
750201,68.56065227600428
750202,38.158574665866496
750203,54.648064277558944
750204,65.12589451649329
750205,31.94784161348249
750206,17.992718788974138
750207,52.01316350535506
750208,34.171702713617115
750209,45.77836365795132
750210,55.14002556589462
750211,54.63236125910192
750212,58.33031988112488
750213,62.66159957599476
750214,31.584192527509423
750215,67.05123956732051
750216,75.74466495038116
750217,48.771966423900196
750218,11.771433144767489
750219,34.12086307326489
750220,43.05983110096199
750221,30.592644913518953
750222,37.765847573271614
750223,33.36801699621343
750224,71.81881128348475
750225,-0.21284144239588443
750226,82.43973175192815
750227,70.90202734753595
750228,38.90497899654063
750229,28.534830342092835
750230,46.18274427369612
750231,26.00418543935536
750232,55.12349173545791
750233,68.70331586426487
750234,27.244699171290428
750235,23.224604541739645
750236,46.9223557986541
750237,32.67695929439731
750238,26.876365006085106
750239,20.404957588355025
750240,84.71798258466413
750241,74.49312248042644
750242,16.586210514638566
750243,45.78775122685921
750244,14.248272755871646
750245,46.552127809594005
750246,40.611246805560555
750247,87.80514314154613
750248,14.620524640109629
750249,84.31164769817457
750250,53.059504127741036
750251,30.824320965981997
750252,44.63585264210968
750253,76.56652260245218
750254,46.15551028872306
750255,23.446891034441457
750256,49.28141521224526
750257,31.548434646768712
750258,11.590298044196048
750259,25.296204429646227
750260,38.0558762198262
750261,48.923099216575125
750262,59.52271360901748
750263,59.35014633982729
750264,29.655292136593967
750265,75.90551814923285
750266,14.117467641353441
750267,20.252494481378648
750268,1.0953803524804506
750269,5.893991933556483
750270,43.20040352548854
750271,58.89537002454376
750272,0.7688292646742854
750273,30.434598933366146
750274,45.162589028244135
750275,60.99647138374725
750276,60.429040985116735
750277,11.018452589284857
750278,43.75169612765986
750279,19.26395099933798
750280,44.97963482503532
750281,47.28041214732668
750282,61.06592587589579
750283,78.2988669008207
750284,48.89847376855218
750285,34.637711967118236
750286,7.540601883872121
750287,70.83430232390128
750288,30.902405407324032
750289,5.107031820473228
750290,60.216994471755775
750291,53.523883012350566
750292,77.88828680206983
750293,79.46780473668672
750294,49.268292989574654
750295,51.14576101285704
750296,26.941585080776242
750297,10.90213415870004
750298,52.66874617625365
750299,80.88938633113993
750300,48.89366603243984
750301,16.090964890707703
750302,34.71901212688507
750303,18.098525849941083
750304,44.84473789360223
750305,80.06610735527302
750306,49.55075818829102
750307,18.704798712780097
750308,64.08672086274072
750309,16.306833341045525
750310,12.421639696843942
750311,60.9685918181083
750312,48.21467234299225
750313,79.61157686849235
750314,64.91193437944757
750315,3.8583537772725878
750316,79.06872927254726
750317,45.0587131914949
750318,23.45025251901579
750319,23.085388726533296
750320,42.185030892963994
750321,30.575298348737356
750322,45.10472756735502
750323,70.2644850705522
750324,71.95210447135861
750325,60.52441135145665
750326,33.72159495408148
750327,51.02321250766606
750328,21.03694517199529
750329,65.69767753400734
750330,77.33058686812554
750331,27.726970907801718
750332,16.104509945125503
750333,13.577837477349105
750334,25.419957973159367
750335,58.611401701572696
750336,37.497041056376474
750337,81.93251801246578
750338,37.98090437850724
750339,78.87547727227896
750340,33.16073820381663
750341,14.651033730281721
